event_id,placebo_date,pre_reviews,pre_sentiment,pre_rating,pre_negative_share,pre_one_star_share,post_reviews,post_sentiment,post_rating,post_negative_share,post_one_star_share,delta_sentiment,delta_rating,delta_negative_share,delta_one_star_share,volume_ratio,full_window,enough_reviews
gfn3080,2022-02-10,109,0.22034220183486236,3.1376146788990824,0.19266055045871555,0.3486238532110092,110,0.3295054545454546,3.7636363636363637,0.14545454545454545,0.18181818181818182,0.10916325271059224,0.6260216847372813,-0.047206005004170104,-0.16680567139282737,1.0091743119266054,True,True
gfn3080,2022-02-17,126,0.27964206349206344,3.4126984126984126,0.1587301587301587,0.2777777777777778,101,0.32253267326732676,3.772277227722772,0.12871287128712872,0.1782178217821782,0.04289060977526332,0.3595788150243595,-0.030017287443029977,-0.09955995599559958,0.8015873015873016,True,True
gfn3080,2022-02-24,112,0.31481875000000004,3.732142857142857,0.15178571428571427,0.1875,76,0.26249210526315797,3.513157894736842,0.17105263157894737,0.27631578947368424,-0.052326644736842065,-0.21898496240601517,0.0192669172932331,0.08881578947368424,0.6785714285714286,True,True
gfn3080,2022-03-03,101,0.30593366336633665,3.6930693069306932,0.1485148514851485,0.19801980198019803,69,0.17086521739130434,3.3768115942028984,0.21739130434782605,0.30434782608695654,-0.13506844597503231,-0.3162577127277948,0.06887645286267755,0.10632802410675851,0.6831683168316832,True,True
gfn3080,2022-03-10,79,0.27649113924050633,3.6455696202531644,0.13924050632911392,0.24050632911392406,85,0.27908588235294113,3.7058823529411766,0.16470588235294115,0.2235294117647059,0.002594743112434794,0.06031273268801218,0.02546537602382723,-0.016976917349218162,1.0759493670886076,True,True
gfn3080,2022-03-17,61,0.19810655737704916,3.557377049180328,0.21311475409836061,0.2459016393442623,100,0.3665089999999999,3.68,0.11,0.22999999999999995,0.16840244262295076,0.12262295081967212,-0.10311475409836061,-0.015901639344262336,1.639344262295082,True,True
gfn3080,2022-03-24,77,0.2439805194805195,3.6493506493506493,0.1818181818181818,0.24675324675324675,103,0.31586116504854356,3.6601941747572817,0.14563106796116504,0.2524271844660194,0.07188064556802407,0.01084352540663236,-0.036187113857016756,0.005673937712772664,1.3376623376623376,True,True
gfn3080,2022-03-31,102,0.3346450980392156,3.519607843137255,0.12745098039215685,0.27450980392156865,98,0.27640816326530604,3.63265306122449,0.17346938775510204,0.24489795918367346,-0.058236934773909566,0.113045218087235,0.046018407362945185,-0.029611844737895188,0.9607843137254902,True,True
gfn3080,2022-04-07,109,0.31932568807339445,3.6055045871559632,0.14678899082568808,0.25688073394495414,84,0.19158571428571428,3.357142857142857,0.2261904761904762,0.32142857142857145,-0.12773997378768018,-0.24836173001310602,0.07940148536478811,0.06454783748361731,0.7706422018348624,True,True
gfn3080,2022-04-14,102,0.2767921568627451,3.6372549019607843,0.16666666666666666,0.24509803921568626,73,0.20101780821917806,3.4383561643835616,0.2328767123287671,0.3013698630136986,-0.07577434864356705,-0.19889873757722265,0.06621004566210045,0.05627182379801235,0.7156862745098039,True,True
gfn3080,2022-04-21,80,0.19875375,3.4375,0.225,0.3,75,0.3080533333333333,3.7466666666666666,0.18666666666666668,0.21333333333333335,0.10929958333333328,0.3091666666666666,-0.03833333333333333,-0.08666666666666664,0.9375,True,True
rtx40,2022-03-22,60,0.18167666666666668,3.2666666666666666,0.2,0.31666666666666665,110,0.3287627272727272,3.6363636363636362,0.15454545454545454,0.24545454545454545,0.14708606060606053,0.36969696969696964,-0.04545454545454547,-0.0712121212121212,1.8333333333333333,True,True
rtx40,2022-03-29,98,0.30857857142857137,3.5918367346938775,0.14285714285714285,0.25510204081632654,99,0.29199898989898987,3.6464646464646466,0.15151515151515152,0.24242424242424243,-0.0165795815295815,0.05462791177076909,0.00865800865800867,-0.012677798392084105,1.010204081632653,True,True
rtx40,2022-04-05,119,0.3384386554621848,3.773109243697479,0.14285714285714285,0.2184873949579832,79,0.19831772151898736,3.4683544303797467,0.21518987341772153,0.2911392405063291,-0.14012093394319747,-0.30475481331773224,0.07233273056057868,0.07265184554834592,0.6638655462184874,True,True
rtx40,2022-04-12,99,0.3273030303030302,3.727272727272727,0.13131313131313133,0.23232323232323232,75,0.2126973333333333,3.533333333333333,0.22666666666666666,0.29333333333333333,-0.11460569696969691,-0.19393939393939386,0.09535353535353533,0.061010101010101014,0.7575757575757576,True,True
rtx40,2022-04-19,83,0.2405795180722892,3.5180722891566263,0.18072289156626506,0.27710843373493976,80,0.30165374999999994,3.7,0.175,0.2375,0.06107423192771075,0.1819277108433739,-0.00572289156626507,-0.039608433734939774,0.963855421686747,True,True
rtx40,2022-04-26,81,0.19137283950617284,3.493827160493827,0.24691358024691357,0.30864197530864196,82,0.26562317073170727,3.6097560975609757,0.21951219512195122,0.24390243902439024,0.07425033122553443,0.11592893706714857,-0.027401385124962346,-0.06473953628425172,1.0123456790123457,True,True
rtx40,2022-05-03,77,0.2800987012987013,3.6623376623376624,0.2077922077922078,0.24675324675324675,74,0.24157837837837837,3.608108108108108,0.25675675675675674,0.25675675675675674,-0.038520322920322925,-0.054229554229554555,0.04896454896454894,0.010003510003509991,0.961038961038961,True,True
rtx40,2022-05-10,83,0.2859481927710843,3.602409638554217,0.20481927710843373,0.24096385542168675,119,0.1862252100840336,3.1260504201680672,0.226890756302521,0.40336134453781514,-0.09972298268705071,-0.4763592183861496,0.02207147919408728,0.1623974891161284,1.4337349397590362,True,True
rtx40,2022-05-17,78,0.2232564102564102,3.5384615384615383,0.2564102564102564,0.28205128205128205,152,0.2392098684210526,3.2434210526315788,0.19736842105263155,0.35526315789473684,0.015953458164642415,-0.29504048582995956,-0.05904183535762483,0.07321187584345479,1.9487179487179487,True,True
rtx40,2022-05-24,113,0.1778884955752212,3.1327433628318584,0.23893805309734514,0.3893805309734513,136,0.32131544117647054,3.5588235294117645,0.1838235294117647,0.25735294117647056,0.14342694560124933,0.4260801665799061,-0.05511452368558045,-0.13202758979698076,1.2035398230088497,True,True
rtx40,2022-05-31,146,0.24245068493150682,3.280821917808219,0.1917808219178082,0.3424657534246575,129,0.30620155038759683,3.395348837209302,0.1705426356589147,0.2868217054263566,0.06375086545609002,0.11452691940108295,-0.02123818625889351,-0.055644047998300916,0.8835616438356164,True,True
rtx40,2022-06-07,139,0.3272805755395683,3.539568345323741,0.17266187050359713,0.26618705035971224,118,0.2633,3.3559322033898304,0.1694915254237288,0.288135593220339,-0.06398057553956832,-0.18363614193391076,-0.0031703450798683253,0.021948542860626752,0.8489208633093526,True,True
rtx40,2022-06-14,134,0.3121485074626865,3.3656716417910446,0.1716417910447761,0.291044776119403,107,0.2417878504672897,3.317757009345794,0.21495327102803738,0.32710280373831774,-0.07036065699539681,-0.047914632445250405,0.04331147998326129,0.036058027618914745,0.7985074626865671,True,True
rtx40,2022-06-21,105,0.24119333333333326,3.342857142857143,0.2,0.29523809523809524,115,0.3095060869565217,3.347826086956522,0.20869565217391303,0.3217391304347826,0.06831275362318845,0.00496894409937898,0.008695652173913021,0.02650103519668734,1.0952380952380953,True,True
rtx40,2022-06-28,107,0.24142429906542054,3.336448598130841,0.205607476635514,0.32710280373831774,124,0.2758395161290322,3.282258064516129,0.20967741935483872,0.31451612903225806,0.03441521706361164,-0.054190533614712155,0.004069942719324704,-0.012586674706059675,1.158878504672897,True,True
rtx40,2022-07-05,126,0.3294349206349206,3.3968253968253967,0.1746031746031746,0.30952380952380953,100,0.196694,3.16,0.21,0.36,-0.13274092063492057,-0.2368253968253966,0.0353968253968254,0.05047619047619045,0.7936507936507936,True,True
rtx40,2022-07-12,125,0.27444399999999997,3.28,0.216,0.312,104,0.2291451923076923,3.1826923076923075,0.18269230769230768,0.34615384615384615,-0.04529880769230765,-0.09730769230769232,-0.033307692307692316,0.034153846153846146,0.832,True,True
rtx40,2022-07-19,99,0.16695151515151516,3.101010101010101,0.23232323232323232,0.36363636363636365,103,0.19369611650485435,2.8640776699029127,0.23300970873786409,0.3883495145631068,0.026744601353339198,-0.23693243110718853,0.0006864764146317648,0.024713150926743144,1.0404040404040404,True,True
rtx40,2022-07-26,100,0.221041,3.15,0.2,0.37,85,0.2591870588235294,3.011764705882353,0.2235294117647059,0.36470588235294116,0.038146058823529394,-0.138235294117647,0.023529411764705882,-0.005294117647058838,0.85,True,True
rtx40,2022-08-02,104,0.22210192307692306,2.9326923076923075,0.20192307692307693,0.3942307692307692,81,0.28065555555555555,3.345679012345679,0.2345679012345679,0.30864197530864196,0.05855363247863249,0.41298670465337173,0.03264482431149096,-0.08558879392212726,0.7788461538461539,True,True
rtx40,2022-08-09,87,0.2776896551724138,3.0344827586206895,0.1839080459770115,0.3448275862068966,81,0.21387037037037035,3.3333333333333335,0.25925925925925924,0.345679012345679,-0.06381928480204344,0.298850574712644,0.07535121328224775,0.0008514261387824185,0.9310344827586207,True,True
rtx40,2022-08-16,81,0.2793740740740741,3.3703703703703702,0.24691358024691357,0.2716049382716049,113,0.20635752212389383,3.0442477876106193,0.19469026548672566,0.3805309734513274,-0.07301655195018028,-0.3261225827597509,-0.052223314760187906,0.10892603517972249,1.3950617283950617,True,True
rtx40,2022-10-25,88,0.14065454545454542,3.0113636363636362,0.3181818181818182,0.3409090909090909,103,0.2254970873786408,3.203883495145631,0.22330097087378642,0.30097087378640774,0.08484254192409538,0.19251985878199473,-0.09488084730803176,-0.03993821712268314,1.1704545454545454,True,True
rtx40,2022-11-01,105,0.15192190476190476,2.9523809523809526,0.29523809523809524,0.37142857142857144,93,0.23211182795698926,3.225806451612903,0.21505376344086022,0.26881720430107525,0.0801899231950845,0.2734254992319505,-0.08018433179723503,-0.10261136712749619,0.8857142857142857,True,True
rtx40,2022-11-08,105,0.20316857142857142,3.1619047619047618,0.22857142857142856,0.3142857142857143,89,0.14380674157303372,2.955056179775281,0.23595505617977527,0.3595505617977528,-0.0593618298555377,-0.20684858212948098,0.00738362760834671,0.04526484751203852,0.8476190476190476,True,True
rtx40,2022-11-15,99,0.1901777777777778,3.212121212121212,0.23232323232323232,0.30303030303030304,92,0.17376956521739134,2.9239130434782608,0.18478260869565216,0.3695652173913043,-0.016408212560386465,-0.2882081686429512,-0.04754062362758016,0.06653491436100128,0.9292929292929293,True,True
rtx40,2022-11-22,91,0.18641978021978023,2.967032967032967,0.21978021978021978,0.3626373626373626,117,0.24051623931623928,3.230769230769231,0.2222222222222222,0.28205128205128205,0.05409645909645905,0.2637362637362637,0.0024420024420024333,-0.08058608058608058,1.2857142857142858,True,True
rtx40,2022-11-29,92,0.20979021739130438,3.0,0.17391304347826086,0.33695652173913043,171,0.2145029239766082,3.0526315789473686,0.2222222222222222,0.32748538011695905,0.004712706585303816,0.052631578947368585,0.048309178743961345,-0.009471141622171386,1.858695652173913,True,True
rtx40,2023-02-07,103,0.16145048543689322,2.6601941747572817,0.2524271844660194,0.42718446601941745,97,0.13853195876288663,2.8969072164948453,0.28865979381443296,0.41237113402061853,-0.022918526674006595,0.23671304173756358,0.03623260934841355,-0.014813331998798918,0.941747572815534,True,True
rtx40,2023-02-14,89,0.15975393258426965,2.797752808988764,0.2808988764044944,0.4044943820224719,97,0.08904432989690719,2.515463917525773,0.32989690721649484,0.5051546391752577,-0.07070960268736246,-0.28228889146299085,0.04899803081200044,0.10066025715278581,1.0898876404494382,True,True
rtx40,2023-02-21,92,0.16741413043478262,2.8369565217391304,0.2717391304347826,0.42391304347826086,87,0.10715057471264366,2.528735632183908,0.3333333333333333,0.47126436781609193,-0.060263555722138956,-0.3082208895552223,0.06159420289855072,0.04735132433783107,0.9456521739130435,True,True
rtx40,2023-02-28,103,0.10759417475728152,2.6601941747572817,0.3106796116504854,0.47572815533980584,83,0.2185397590361446,2.9036144578313254,0.27710843373493976,0.3493975903614458,0.11094558427886307,0.24342028307404373,-0.03357117791554565,-0.12633056497836004,0.8058252427184466,True,True
rtx40,2023-03-07,91,0.08308021978021977,2.6043956043956045,0.34065934065934067,0.45054945054945056,86,0.23751162790697672,2.697674418604651,0.2558139534883721,0.4186046511627907,0.15443140812675693,0.0932788142090466,-0.08484538717096857,-0.03194479938665984,0.945054945054945,True,True
rtx40,2023-03-14,85,0.19619764705882353,2.764705882352941,0.2823529411764706,0.38823529411764707,77,0.2693064935064935,2.5974025974025974,0.22077922077922077,0.4805194805194805,0.07310884644766996,-0.16730328495034374,-0.061573720397249815,0.09228418640183345,0.9058823529411765,True,True
rtx40,2023-03-21,88,0.2243284090909091,2.715909090909091,0.26136363636363635,0.4090909090909091,74,0.26570675675675676,2.8513513513513513,0.21621621621621623,0.4189189189189189,0.041378347665847665,0.1354422604422605,-0.045147420147420125,0.009828009828009798,0.8409090909090909,True,True
ultimate,2022-07-05,126,0.3294349206349206,3.3968253968253967,0.1746031746031746,0.30952380952380953,100,0.196694,3.16,0.21,0.36,-0.13274092063492057,-0.2368253968253966,0.0353968253968254,0.05047619047619045,0.7936507936507936,True,True
ultimate,2022-07-12,125,0.27444399999999997,3.28,0.216,0.312,104,0.2291451923076923,3.1826923076923075,0.18269230769230768,0.34615384615384615,-0.04529880769230765,-0.09730769230769232,-0.033307692307692316,0.034153846153846146,0.832,True,True
ultimate,2022-07-19,99,0.16695151515151516,3.101010101010101,0.23232323232323232,0.36363636363636365,103,0.19369611650485435,2.8640776699029127,0.23300970873786409,0.3883495145631068,0.026744601353339198,-0.23693243110718853,0.0006864764146317648,0.024713150926743144,1.0404040404040404,True,True
ultimate,2022-07-26,100,0.221041,3.15,0.2,0.37,85,0.2591870588235294,3.011764705882353,0.2235294117647059,0.36470588235294116,0.038146058823529394,-0.138235294117647,0.023529411764705882,-0.005294117647058838,0.85,True,True
ultimate,2022-08-02,104,0.22210192307692306,2.9326923076923075,0.20192307692307693,0.3942307692307692,81,0.28065555555555555,3.345679012345679,0.2345679012345679,0.30864197530864196,0.05855363247863249,0.41298670465337173,0.03264482431149096,-0.08558879392212726,0.7788461538461539,True,True
ultimate,2022-08-09,87,0.2776896551724138,3.0344827586206895,0.1839080459770115,0.3448275862068966,81,0.21387037037037035,3.3333333333333335,0.25925925925925924,0.345679012345679,-0.06381928480204344,0.298850574712644,0.07535121328224775,0.0008514261387824185,0.9310344827586207,True,True
ultimate,2022-08-16,81,0.2793740740740741,3.3703703703703702,0.24691358024691357,0.2716049382716049,113,0.20635752212389383,3.0442477876106193,0.19469026548672566,0.3805309734513274,-0.07301655195018028,-0.3261225827597509,-0.052223314760187906,0.10892603517972249,1.3950617283950617,True,True
ultimate,2022-10-25,88,0.14065454545454542,3.0113636363636362,0.3181818181818182,0.3409090909090909,103,0.2254970873786408,3.203883495145631,0.22330097087378642,0.30097087378640774,0.08484254192409538,0.19251985878199473,-0.09488084730803176,-0.03993821712268314,1.1704545454545454,True,True
ultimate,2022-11-01,105,0.15192190476190476,2.9523809523809526,0.29523809523809524,0.37142857142857144,93,0.23211182795698926,3.225806451612903,0.21505376344086022,0.26881720430107525,0.0801899231950845,0.2734254992319505,-0.08018433179723503,-0.10261136712749619,0.8857142857142857,True,True
ultimate,2022-11-08,105,0.20316857142857142,3.1619047619047618,0.22857142857142856,0.3142857142857143,89,0.14380674157303372,2.955056179775281,0.23595505617977527,0.3595505617977528,-0.0593618298555377,-0.20684858212948098,0.00738362760834671,0.04526484751203852,0.8476190476190476,True,True
ultimate,2022-11-15,99,0.1901777777777778,3.212121212121212,0.23232323232323232,0.30303030303030304,92,0.17376956521739134,2.9239130434782608,0.18478260869565216,0.3695652173913043,-0.016408212560386465,-0.2882081686429512,-0.04754062362758016,0.06653491436100128,0.9292929292929293,True,True
ultimate,2022-11-22,91,0.18641978021978023,2.967032967032967,0.21978021978021978,0.3626373626373626,117,0.24051623931623928,3.230769230769231,0.2222222222222222,0.28205128205128205,0.05409645909645905,0.2637362637362637,0.0024420024420024333,-0.08058608058608058,1.2857142857142858,True,True
ultimate,2022-11-29,92,0.20979021739130438,3.0,0.17391304347826086,0.33695652173913043,171,0.2145029239766082,3.0526315789473686,0.2222222222222222,0.32748538011695905,0.004712706585303816,0.052631578947368585,0.048309178743961345,-0.009471141622171386,1.858695652173913,True,True
ultimate,2023-02-07,103,0.16145048543689322,2.6601941747572817,0.2524271844660194,0.42718446601941745,97,0.13853195876288663,2.8969072164948453,0.28865979381443296,0.41237113402061853,-0.022918526674006595,0.23671304173756358,0.03623260934841355,-0.014813331998798918,0.941747572815534,True,True
ultimate,2023-02-14,89,0.15975393258426965,2.797752808988764,0.2808988764044944,0.4044943820224719,97,0.08904432989690719,2.515463917525773,0.32989690721649484,0.5051546391752577,-0.07070960268736246,-0.28228889146299085,0.04899803081200044,0.10066025715278581,1.0898876404494382,True,True
ultimate,2023-02-21,92,0.16741413043478262,2.8369565217391304,0.2717391304347826,0.42391304347826086,87,0.10715057471264366,2.528735632183908,0.3333333333333333,0.47126436781609193,-0.060263555722138956,-0.3082208895552223,0.06159420289855072,0.04735132433783107,0.9456521739130435,True,True
ultimate,2023-02-28,103,0.10759417475728152,2.6601941747572817,0.3106796116504854,0.47572815533980584,83,0.2185397590361446,2.9036144578313254,0.27710843373493976,0.3493975903614458,0.11094558427886307,0.24342028307404373,-0.03357117791554565,-0.12633056497836004,0.8058252427184466,True,True
ultimate,2023-03-07,91,0.08308021978021977,2.6043956043956045,0.34065934065934067,0.45054945054945056,86,0.23751162790697672,2.697674418604651,0.2558139534883721,0.4186046511627907,0.15443140812675693,0.0932788142090466,-0.08484538717096857,-0.03194479938665984,0.945054945054945,True,True
ultimate,2023-03-14,85,0.19619764705882353,2.764705882352941,0.2823529411764706,0.38823529411764707,77,0.2693064935064935,2.5974025974025974,0.22077922077922077,0.4805194805194805,0.07310884644766996,-0.16730328495034374,-0.061573720397249815,0.09228418640183345,0.9058823529411765,True,True
ultimate,2023-03-21,88,0.2243284090909091,2.715909090909091,0.26136363636363635,0.4090909090909091,74,0.26570675675675676,2.8513513513513513,0.21621621621621623,0.4189189189189189,0.041378347665847665,0.1354422604422605,-0.045147420147420125,0.009828009828009798,0.8409090909090909,True,True
ultimate,2023-03-28,74,0.2694297297297298,2.6216216216216215,0.21621621621621623,0.4594594594594595,79,0.12754683544303796,2.6202531645569622,0.35443037974683544,0.45569620253164556,-0.14188289428669182,-0.0013684570646592675,0.13821416353061922,-0.0037632569278139294,1.0675675675675675,True,True
ultimate,2023-04-04,72,0.28895555555555563,2.8333333333333335,0.20833333333333334,0.4305555555555556,113,0.07647168141592918,2.336283185840708,0.3805309734513274,0.5132743362831859,-0.21248387413962644,-0.49705014749262544,0.17219764011799407,0.08271878072763028,1.5694444444444444,True,True
ultimate,2023-04-11,77,0.16112467532467528,2.74025974025974,0.33766233766233766,0.42857142857142855,132,0.0806272727272727,2.25,0.3560606060606061,0.5378787878787878,-0.08049740259740258,-0.4902597402597402,0.018398268398268414,0.1093073593073593,1.7142857142857142,True,True
ultimate,2023-04-18,105,0.058098095238095226,2.361904761904762,0.4095238095238095,0.5047619047619047,108,0.08981018518518517,2.25,0.3055555555555556,0.5833333333333334,0.03171208994708995,-0.11190476190476195,-0.10396825396825393,0.07857142857142863,1.0285714285714285,True,True
ultimate,2023-04-25,134,0.07124029850746266,2.2238805970149254,0.3656716417910448,0.5522388059701493,85,0.1327835294117647,2.4823529411764707,0.24705882352941178,0.5294117647058824,0.061543230904302026,0.2584723441615453,-0.118612818261633,-0.022827041264266934,0.6343283582089553,True,True
ultimate,2023-05-02,115,0.1062573913043478,2.2,0.2956521739130435,0.591304347826087,76,0.16494342105263157,2.6447368421052633,0.3157894736842105,0.4473684210526316,0.05868602974828377,0.4447368421052631,0.020137299771167017,-0.1439359267734554,0.6608695652173913,True,True
ultimate,2023-05-09,85,0.12583882352941175,2.388235294117647,0.25882352941176473,0.5529411764705883,84,0.12574999999999997,2.4285714285714284,0.3333333333333333,0.4880952380952381,-8.882352941178007e-05,0.04033613445378137,0.07450980392156858,-0.06484593837535019,0.9882352941176471,True,True
ultimate,2023-05-16,77,0.18192987012987014,2.7012987012987013,0.2857142857142857,0.44155844155844154,80,0.11486749999999998,2.3125,0.3125,0.5375,-0.06706237012987015,-0.3887987012987013,0.0267857142857143,0.09594155844155844,1.0389610389610389,True,True
ultimate,2023-05-23,85,0.13066,2.541176470588235,0.3176470588235294,0.4588235294117647,64,0.09350468749999997,2.546875,0.328125,0.5,-0.03715531250000002,0.005698529411764852,0.010477941176470607,0.041176470588235314,0.7529411764705882,True,True
ultimate,2023-05-30,83,0.10350722891566264,2.36144578313253,0.3132530120481928,0.5180722891566265,72,0.1271236111111111,2.5277777777777777,0.2916666666666667,0.5,0.023616382195448454,0.1663319946452475,-0.021586345381526095,-0.01807228915662651,0.8674698795180723,True,True
ultimate,2023-06-06,64,0.10050624999999996,2.484375,0.34375,0.5,76,0.22008026315789467,2.6315789473684212,0.21052631578947367,0.5131578947368421,0.1195740131578947,0.14720394736842124,-0.13322368421052633,0.013157894736842146,1.1875,True,True
ultimate,2023-06-13,71,0.110356338028169,2.492957746478873,0.323943661971831,0.5070422535211268,71,0.1810535211267606,2.732394366197183,0.19718309859154928,0.5070422535211268,0.0706971830985916,0.23943661971830998,-0.12676056338028172,0.0,1.0,True,True
ultimate,2023-06-20,77,0.19161298701298698,2.5194805194805197,0.2077922077922078,0.5454545454545454,86,0.10440581395348839,2.5813953488372094,0.2441860465116279,0.4883720930232558,-0.0872071730594986,0.06191482935668979,0.03639383871942009,-0.05708245243128962,1.1168831168831168,True,True
ultimate,2023-06-27,69,0.19275072463768117,2.710144927536232,0.2028985507246377,0.5217391304347826,103,0.10594563106796118,2.349514563106796,0.2912621359223301,0.5436893203883495,-0.08680509356972,-0.36063036442943597,0.08836358519769238,0.0219501899535669,1.4927536231884058,True,True
ultimate,2023-07-04,83,0.1122843373493976,2.6506024096385543,0.25301204819277107,0.4819277108433735,110,0.11744818181818183,2.3636363636363638,0.33636363636363636,0.5636363636363636,0.0051638444687842205,-0.28696604600219056,0.0833515881708653,0.08170865279299011,1.3253012048192772,True,True
daypasses,2023-07-10,97,0.10354226804123715,2.463917525773196,0.26804123711340205,0.5051546391752577,89,0.14811011235955054,2.4719101123595504,0.3258426966292135,0.5393258426966292,0.0445678443183134,0.007992586586354378,0.05780145951581145,0.034171203521371485,0.9175257731958762,True,True
daypasses,2023-07-17,113,0.12908230088495576,2.4070796460176993,0.3185840707964602,0.5398230088495575,69,0.19453478260869567,2.681159420289855,0.2463768115942029,0.463768115942029,0.06545248172373991,0.2740797742721557,-0.07220725920225726,-0.07605489290752848,0.6106194690265486,True,True
daypasses,2023-07-24,92,0.13284673913043477,2.3043478260869565,0.32608695652173914,0.5760869565217391,84,0.27018095238095235,2.9404761904761907,0.17857142857142858,0.38095238095238093,0.1373342132505176,0.6361283643892341,-0.14751552795031056,-0.1951345755693582,0.9130434782608695,True,True
daypasses,2023-07-31,69,0.16351304347826087,2.550724637681159,0.2753623188405797,0.5072463768115942,87,0.34234827586206884,3.218390804597701,0.13793103448275862,0.27586206896551724,0.17883523238380797,0.667666166916542,-0.1374312843578211,-0.231384307846077,1.2608695652173914,True,True
daypasses,2023-08-07,82,0.27972926829268285,3.0121951219512195,0.18292682926829268,0.3780487804878049,89,0.25714606741573026,3.191011235955056,0.1797752808988764,0.30337078651685395,-0.02258320087695259,0.17881611400383646,-0.0031515483694162794,-0.07467799397095093,1.0853658536585367,True,True
daypasses,2023-08-14,88,0.3446170454545454,3.25,0.13636363636363635,0.26136363636363635,98,0.20338265306122444,3.0714285714285716,0.22448979591836735,0.3877551020408163,-0.14123439239332097,-0.17857142857142838,0.08812615955473099,0.12639146567717996,1.1136363636363635,True,True
daypasses,2023-08-21,90,0.24227888888888885,3.088888888888889,0.17777777777777778,0.32222222222222224,72,0.11265277777777784,2.7222222222222223,0.3194444444444444,0.4861111111111111,-0.129626111111111,-0.3666666666666667,0.14166666666666664,0.16388888888888886,0.8,True,True
daypasses,2023-08-28,100,0.208665,3.06,0.21,0.4,51,-0.012278431372549008,2.156862745098039,0.43137254901960786,0.6078431372549019,-0.220943431372549,-0.903137254901961,0.22137254901960787,0.2078431372549019,0.51,True,True
daypasses,2023-09-04,74,0.14680135135135136,2.9054054054054053,0.2972972972972973,0.43243243243243246,52,0.16169615384615385,2.2884615384615383,0.25,0.5576923076923077,0.01489480249480249,-0.6169438669438669,-0.047297297297297314,0.12525987525987525,0.7027027027027027,True,True
daypasses,2023-09-11,50,-0.01719599999999999,2.12,0.44,0.6,43,0.12634651162790697,2.604651162790698,0.3023255813953488,0.46511627906976744,0.14354251162790696,0.48465116279069775,-0.13767441860465118,-0.13488372093023254,0.86,True,True
daypasses,2023-09-18,54,0.13751851851851857,2.240740740740741,0.2777777777777778,0.5740740740740741,43,0.05268372093023254,2.813953488372093,0.4186046511627907,0.4186046511627907,-0.08483479758828602,0.5732127476313522,0.14082687338501293,-0.15546942291128335,0.7962962962962963,True,True
daypasses,2023-09-25,45,0.12477555555555554,2.6222222222222222,0.3111111111111111,0.4666666666666667,60,0.17797166666666664,2.566666666666667,0.26666666666666666,0.48333333333333334,0.0531961111111111,-0.05555555555555536,-0.04444444444444445,0.016666666666666663,1.3333333333333333,True,True
daypasses,2023-10-02,38,0.03596578947368421,2.736842105263158,0.4473684210526316,0.4473684210526316,62,0.19068709677419354,2.870967741935484,0.25806451612903225,0.3709677419354839,0.15472130730050934,0.13412563667232602,-0.18930390492359933,-0.07640067911714771,1.631578947368421,True,True
daypasses,2023-10-09,55,0.17588909090909088,2.5272727272727273,0.2727272727272727,0.4909090909090909,46,0.1255695652173913,3.1739130434782608,0.32608695652173914,0.2608695652173913,-0.05031952569169959,0.6466403162055334,0.05335968379446643,-0.2300395256916996,0.8363636363636363,True,True
daypasses,2023-10-16,66,0.1984590909090909,2.8484848484848486,0.25757575757575757,0.3787878787878788,57,0.13877894736842103,2.9298245614035086,0.2807017543859649,0.40350877192982454,-0.05968014354066986,0.08133971291865993,0.023125996810207328,0.024720893141945754,0.8636363636363636,True,True
daypasses,2023-10-23,48,0.13704791666666663,3.0625,0.3333333333333333,0.2916666666666667,83,0.10773975903614456,2.5783132530120483,0.2891566265060241,0.4819277108433735,-0.029308157630522066,-0.4841867469879517,-0.04417670682730923,0.1902610441767068,1.7291666666666667,True,True
daypasses,2023-10-30,51,0.13247058823529412,2.9019607843137254,0.27450980392156865,0.39215686274509803,84,0.13382261904761902,2.1904761904761907,0.32142857142857145,0.5476190476190477,0.0013520308123249059,-0.7114845938375347,0.0469187675070028,0.15546218487394964,1.6470588235294117,True,True
daypasses,2023-11-06,79,0.11342911392405061,2.6582278481012658,0.27848101265822783,0.45569620253164556,74,0.10012972972972972,1.9864864864864864,0.33783783783783783,0.581081081081081,-0.01329938419432089,-0.6717413616147794,0.059356825179609995,0.12538487854943547,0.9367088607594937,True,True
daypasses,2023-11-13,89,0.12878988764044938,2.258426966292135,0.3146067415730337,0.5393258426966292,76,0.03682368421052633,2.1842105263157894,0.32894736842105265,0.5394736842105263,-0.09196620342992305,-0.07421643997634542,0.014340626848018956,0.00014784151389712896,0.8539325842696629,True,True
daypasses,2023-11-20,80,0.08941249999999998,2.0125,0.3375,0.5875,74,0.14152837837837837,2.689189189189189,0.32432432432432434,0.4864864864864865,0.05211587837837839,0.6766891891891889,-0.01317567567567568,-0.10101351351351351,0.925,True,True
daypasses,2023-11-27,73,0.05293287671232877,2.2465753424657535,0.3287671232876712,0.5205479452054794,78,0.13938846153846152,2.5384615384615383,0.358974358974359,0.5256410256410257,0.08645558482613275,0.2918861959957848,0.03020723568668776,0.005093080435546238,1.0684931506849316,True,True
daypasses,2023-12-04,66,0.11267575757575758,2.6515151515151514,0.3333333333333333,0.48484848484848486,96,0.11327187500000001,2.1458333333333335,0.2916666666666667,0.59375,0.0005961174242424261,-0.5056818181818179,-0.04166666666666663,0.10890151515151514,1.4545454545454546,True,True
